Drg,0.1,0.2,1.0
Drg0,0.899,0.933,0.929
Drg2,0.587,0.633,0.686
Drg3,0.595,0.705,0.843
Drg50,0.621,0.586,0.667
Drg52,0.669,0.689,0.703
Drg66,0.649,0.804,0.922
Drg67,0.783,0.798,0.861
Drg68,0.775,0.813,0.855
Drg69,0.718,0.818,0.815
Drg84,0.548,0.58,0.619
Drg96,0.625,0.663,0.706
Drg97,0.703,0.692,0.779
Drg178,0.714,0.653,0.703
Drg179,0.762,0.826,0.843
Drg256,0.624,0.666,0.696
Drg259,0.819,0.847,0.854
Drg261,0.642,0.695,0.725
Drg262,0.64,0.654,0.632
Drg263,0.67,0.702,0.732
Drg309,0.722,0.686,0.693
