Drg,0.1,0.2,1.0
Drg0,0.427,0.531,0.829
Drg2,0.616,0.614,0.634
Drg3,0.568,0.535,0.431
Drg50,0.64,0.595,0.66
Drg52,0.722,0.682,0.712
Drg66,0.577,0.62,0.665
Drg67,0.711,0.691,0.794
Drg68,0.545,0.494,0.512
Drg69,0.562,0.603,0.655
Drg84,0.628,0.606,0.628
Drg96,0.644,0.655,0.686
Drg97,0.667,0.639,0.679
Drg178,0.702,0.697,0.686
Drg179,0.739,0.8,0.837
Drg256,0.715,0.702,0.699
Drg259,0.761,0.81,0.833
Drg261,0.681,0.694,0.686
Drg262,0.663,0.701,0.664
Drg263,0.689,0.698,0.723
Drg309,0.72,0.714,0.721
