Drg,0.1,0.2,1.0
Drg0,0.635,0.639,0.786
Drg2,0.559,0.571,0.66
Drg3,0.574,0.457,0.475
Drg50,0.523,0.573,0.573
Drg52,0.631,0.663,0.701
Drg66,0.531,0.589,0.657
Drg67,0.633,0.681,0.751
Drg68,0.52,0.532,0.479
Drg69,0.581,0.582,0.628
Drg84,0.574,0.569,0.612
Drg96,0.545,0.706,0.624
Drg97,0.578,0.661,0.657
Drg178,0.59,0.593,0.692
Drg179,0.786,0.792,0.827
Drg256,0.55,0.609,0.642
Drg259,0.815,0.819,0.838
Drg261,0.612,0.63,0.674
Drg262,0.631,0.643,0.593
Drg263,0.606,0.656,0.724
Drg309,0.656,0.673,0.707
