Drg,0.1,0.2,1.0
Drg0,0.604,0.693,0.809
Drg2,0.547,0.584,0.653
Drg3,0.463,0.441,0.468
Drg50,0.595,0.581,0.527
Drg52,0.61,0.626,0.692
Drg66,0.53,0.509,0.421
Drg67,0.641,0.621,0.686
Drg68,0.473,0.495,0.414
Drg69,0.536,0.455,0.449
Drg84,0.563,0.59,0.579
Drg96,0.47,0.634,0.618
Drg97,0.605,0.602,0.642
Drg178,0.455,0.657,0.652
Drg179,0.679,0.691,0.755
Drg256,0.565,0.634,0.662
Drg259,0.775,0.795,0.829
Drg261,0.575,0.583,0.648
Drg262,0.541,0.587,0.574
Drg263,0.575,0.61,0.667
Drg309,0.611,0.635,0.702
